QUERY

SELECT *
FROM `travel-sample` r
LEFT JOIN `travel-sample` a
ON r.airlineid = META(a).id
WHERE r.sourceairport = "SFO"

RESULT

a.callsign	a.country	a.iata	a.icao	a.id	a.name	a.type	r.airline	r.airlineid	r.destinationairport	r.distance	r.equipment	r.id	r.schedule	r.sourceairport	r.stops	r.type
							"NZ"	"airline_345"	"AKL"	10508.979283399607	"772 744"	44024	[{"day":0,"flight":"NZ038","utc":"19:51:00"},{"day":0,"flight":"NZ501","utc":"20:57:00"},{"day":0,"flight":"NZ522","utc":"22:09:00"},{"day":0,"flight":"NZ984","utc":"01:01:00"},{"day":1,"flight":"NZ163","utc":"10:53:00"},{"day":2,"flight":"NZ109","utc":"08:51:00"},{"day":2,"flight":"NZ664","utc":"04:27:00"},{"day":3,"flight":"NZ218","utc":"08:49:00"},{"day":3,"flight":"NZ695","utc":"18:25:00"},{"day":3,"flight":"NZ706","utc":"14:54:00"},{"day":4,"flight":"NZ178","utc":"03:40:00"},{"day":4,"flight":"NZ459","utc":"13:03:00"},{"day":4,"flight":"NZ839","utc":"18:45:00"},{"day":5,"flight":"NZ763","utc":"00:31:00"},{"day":5,"flight":"NZ018","utc":"14:27:00"},{"day":5,"flight":"NZ052","utc":"07:12:00"},{"day":6,"flight":"NZ403","utc":"20:30:00"},{"day":6,"flight":"NZ125","utc":"11:07:00"},{"day":6,"flight":"NZ373","utc":"13:01:00"},{"day":6,"flight":"NZ192","utc":"09:21:00"},{"day":6,"flight":"NZ439","utc":"21:05:00"}]	"SFO"	0	"route"
							"NZ"	"airline_345"	"ATL"	3434.7108309317646	"738"	44025	[{"day":0,"flight":"NZ602","utc":"13:18:00"},{"day":1,"flight":"NZ813","utc":"06:38:00"},{"day":1,"flight":"NZ884","utc":"01:51:00"},{"day":1,"flight":"NZ590","utc":"22:51:00"},{"day":2,"flight":"NZ610","utc":"09:36:00"},{"day":3,"flight":"NZ171","utc":"05:42:00"},{"day":4,"flight":"NZ099","utc":"16:25:00"},{"day":5,"flight":"NZ511","utc":"00:53:00"},{"day":5,"flight":"NZ650","utc":"01:05:00"},{"day":6,"flight":"NZ970","utc":"07:07:00"}]	"SFO"	0	"route"
							"NZ"	"airline_345"	"FRA"	9148.135136363797	"744"	44026	[{"day":0,"flight":"NZ821","utc":"04:35:00"},{"day":0,"flight":"NZ992","utc":"00:29:00"},{"day":0,"flight":"NZ399","utc":"04:58:00"},{"day":0,"flight":"NZ209","utc":"15:57:00"},{"day":0,"flight":"NZ884","utc":"19:47:00"},{"day":1,"flight":"NZ227","utc":"01:35:00"},{"day":1,"flight":"NZ300","utc":"02:41:00"},{"day":1,"flight":"NZ674","utc":"16:48:00"},{"day":1,"flight":"NZ469","utc":"13:37:00"},{"day":2,"flight":"NZ031","utc":"13:46:00"},{"day":2,"flight":"NZ947","utc":"07:32:00"},{"day":2,"flight":"NZ054","utc":"15:18:00"},{"day":2,"flight":"NZ095","utc":"00:14:00"},{"day":3,"flight":"NZ621","utc":"05:24:00"},{"day":4,"flight":"NZ777","utc":"16:50:00"},{"day":4,"flight":"NZ549","utc":"21:32:00"},{"day":4,"flight":"NZ193","utc":"10:30:00"},{"day":5,"flight":"NZ797","utc":"02:36:00"},{"day":5,"flight":"NZ711","utc":"08:08:00"},{"day":5,"flight":"NZ970","utc":"02:36:00"},{"day":5,"flight":"NZ316","utc":"07:31:00"},{"day":6,"flight":"NZ520","utc":"12:22:00"},{"day":6,"flight":"NZ163","utc":"16:54:00"},{"day":6,"flight":"NZ020","utc":"06:27:00"},{"day":6,"flight":"NZ477","utc":"16:36:00"},{"day":6,"flight":"NZ270","utc":"22:57:00"}]	"SFO"	0	"route"
							"NZ"	"airline_345"	"GDL"	2643.8588452377608	"319 738"	44027	[{"day":0,"flight":"NZ143","utc":"20:07:00"},{"day":0,"flight":"NZ317","utc":"11:24:00"},{"day":1,"flight":"NZ275","utc":"23:55:00"},{"day":1,"flight":"NZ838","utc":"19:41:00"},{"day":1,"flight":"NZ888","utc":"20:26:00"},{"day":2,"flight":"NZ687","utc":"12:42:00"},{"day":2,"flight":"NZ800","utc":"08:10:00"},{"day":2,"flight":"NZ385","utc":"03:53:00"},{"day":2,"flight":"NZ471","utc":"12:54:00"},{"day":2,"flight":"NZ749","utc":"18:07:00"},{"day":3,"flight":"NZ813","utc":"23:02:00"},{"day":3,"flight":"NZ369","utc":"01:52:00"},{"day":3,"flight":"NZ315","utc":"02:03:00"},{"day":3,"flight":"NZ909","utc":"01:02:00"},{"day":4,"flight":"NZ223","utc":"10:35:00"},{"day":4,"flight":"NZ213","utc":"06:13:00"},{"day":4,"flight":"NZ042","utc":"17:36:00"},{"day":5,"flight":"NZ383","utc":"22:42:00"},{"day":5,"flight":"NZ721","utc":"22:00:00"},{"day":5,"flight":"NZ882","utc":"12:46:00"},{"day":5,"flight":"NZ891","utc":"00:18:00"},{"day":6,"flight":"NZ308","utc":"03:06:00"},{"day":6,"flight":"NZ612","utc":"01:31:00"},{"day":6,"flight":"NZ313","utc":"15:22:00"},{"day":6,"flight":"NZ188","utc":"14:28:00"}]	"SFO"	0	"route"
							"NZ"	"airline_345"	"LHR"	8615.465625876193	"777"	44028	[{"day":0,"flight":"NZ225","utc":"11:43:00"},{"day":0,"flight":"NZ057","utc":"00:03:00"},{"day":1,"flight":"NZ816","utc":"15:29:00"},{"day":2,"flight":"NZ773","utc":"10:59:00"},{"day":2,"flight":"NZ401","utc":"00:07:00"},{"day":2,"flight":"NZ217","utc":"20:49:00"},{"day":2,"flight":"NZ702","utc":"16:38:00"},{"day":3,"flight":"NZ070","utc":"23:13:00"},{"day":3,"flight":"NZ864","utc":"19:28:00"},{"day":3,"flight":"NZ830","utc":"03:37:00"},{"day":3,"flight":"NZ877","utc":"15:49:00"},{"day":4,"flight":"NZ199","utc":"16:17:00"},{"day":4,"flight":"NZ430","utc":"01:05:00"},{"day":4,"flight":"NZ163","utc":"07:04:00"},{"day":4,"flight":"NZ760","utc":"12:56:00"},{"day":4,"flight":"NZ320","utc":"20:55:00"},{"day":5,"flight":"NZ243","utc":"19:21:00"},{"day":6,"flight":"NZ902","utc":"22:58:00"},{"day":6,"flight":"NZ944","utc":"23:38:00"}]	"SFO"	0	"route"
							"NZ"	"airline_345"	"MEX"	3028.410749810075	"320"	44029	[{"day":0,"flight":"NZ890","utc":"04:10:00"},{"day":0,"flight":"NZ483","utc":"00:12:00"},{"day":0,"flight":"NZ381","utc":"05:51:00"},{"day":1,"flight":"NZ043","utc":"12:25:00"},{"day":1,"flight":"NZ484","utc":"12:03:00"},{"day":2,"flight":"NZ743","utc":"20:08:00"},{"day":2,"flight":"NZ842","utc":"00:12:00"},{"day":2,"flight":"NZ753","utc":"10:28:00"},{"day":2,"flight":"NZ139","utc":"09:20:00"},{"day":3,"flight":"NZ251","utc":"18:41:00"},{"day":3,"flight":"NZ446","utc":"03:13:00"},{"day":4,"flight":"NZ069","utc":"00:39:00"},{"day":4,"flight":"NZ548","utc":"08:14:00"},{"day":5,"flight":"NZ210","utc":"04:23:00"},{"day":5,"flight":"NZ815","utc":"21:04:00"},{"day":5,"flight":"NZ239","utc":"18:33:00"},{"day":6,"flight":"NZ061","utc":"14:51:00"},{"day":6,"flight":"NZ167","utc":"22:08:00"}]	"SFO"	0	"route"
							"NZ"	"airline_345"	"SYD"	11949.733710832654	"777"	44030	[{"day":0,"flight":"NZ053","utc":"20:41:00"},{"day":0,"flight":"NZ107","utc":"19:35:00"},{"day":0,"flight":"NZ324","utc":"00:30:00"},{"day":1,"flight":"NZ770","utc":"22:22:00"},{"day":1,"flight":"NZ823","utc":"02:12:00"},{"day":1,"flight":"NZ315","utc":"00:44:00"},{"day":1,"flight":"NZ424","utc":"02:04:00"},{"day":1,"flight":"NZ675","utc":"13:22:00"},{"day":2,"flight":"NZ516","utc":"04:23:00"},{"day":2,"flight":"NZ005","utc":"10:04:00"},{"day":2,"flight":"NZ058","utc":"12:58:00"},{"day":3,"flight":"NZ592","utc":"21:36:00"},{"day":3,"flight":"NZ267","utc":"12:52:00"},{"day":3,"flight":"NZ909","utc":"22:47:00"},{"day":3,"flight":"NZ574","utc":"00:16:00"},{"day":4,"flight":"NZ809","utc":"02:42:00"},{"day":4,"flight":"NZ440","utc":"06:48:00"},{"day":4,"flight":"NZ559","utc":"15:32:00"},{"day":4,"flight":"NZ555","utc":"09:53:00"},{"day":5,"flight":"NZ337","utc":"13:25:00"},{"day":5,"flight":"NZ487","utc":"08:26:00"},{"day":5,"flight":"NZ864","utc":"20:05:00"},{"day":5,"flight":"NZ857","utc":"15:40:00"},{"day":6,"flight":"NZ423","utc":"12:26:00"},{"day":6,"flight":"NZ743","utc":"10:01:00"},{"day":6,"flight":"NZ806","utc":"21:56:00"}]	"SFO"	0	"route"
							"OZ"	"airline_28"	"ICN"	9085.308460823562	"77L"	45163	[{"day":0,"flight":"OZ918","utc":"12:22:00"},{"day":0,"flight":"OZ643","utc":"18:20:00"},{"day":0,"flight":"OZ441","utc":"07:27:00"},{"day":0,"flight":"OZ601","utc":"20:13:00"},{"day":0,"flight":"OZ700","utc":"20:42:00"},{"day":1,"flight":"OZ543","utc":"04:28:00"},{"day":2,"flight":"OZ585","utc":"03:10:00"},{"day":2,"flight":"OZ199","utc":"12:27:00"},{"day":3,"flight":"OZ911","utc":"04:05:00"},{"day":4,"flight":"OZ184","utc":"10:43:00"},{"day":4,"flight":"OZ589","utc":"16:46:00"},{"day":4,"flight":"OZ066","utc":"03:21:00"},{"day":4,"flight":"OZ944","utc":"00:03:00"},{"day":5,"flight":"OZ827","utc":"02:59:00"},{"day":5,"flight":"OZ176","utc":"20:57:00"},{"day":6,"flight":"OZ664","utc":"20:32:00"},{"day":6,"flight":"OZ312","utc":"10:55:00"},{"day":6,"flight":"OZ896","utc":"11:12:00"}]	"SFO"	0	"route"
							"PR"	"airline_3952"	"MNL"	11228.664456180204	"744"	46236	[{"day":0,"flight":"PR103","utc":"00:59:00"},{"day":0,"flight":"PR792","utc":"23:22:00"},{"day":1,"flight":"PR333","utc":"23:31:00"},{"day":1,"flight":"PR446","utc":"01:52:00"},{"day":1,"flight":"PR165","utc":"15:26:00"},{"day":1,"flight":"PR295","utc":"12:39:00"},{"day":2,"flight":"PR611","utc":"05:50:00"},{"day":2,"flight":"PR088","utc":"19:16:00"},{"day":2,"flight":"PR938","utc":"20:48:00"},{"day":2,"flight":"PR069","utc":"17:34:00"},{"day":3,"flight":"PR700","utc":"03:35:00"},{"day":3,"flight":"PR631","utc":"10:26:00"},{"day":3,"flight":"PR817","utc":"23:53:00"},{"day":4,"flight":"PR245","utc":"02:59:00"},{"day":5,"flight":"PR192","utc":"12:19:00"},{"day":5,"flight":"PR236","utc":"10:29:00"},{"day":5,"flight":"PR797","utc":"23:49:00"},{"day":6,"flight":"PR521","utc":"08:07:00"},{"day":6,"flight":"PR497","utc":"09:22:00"},{"day":6,"flight":"PR396","utc":"03:06:00"},{"day":6,"flight":"PR796","utc":"06:36:00"},{"day":6,"flight":"PR909","utc":"00:13:00"}]	"SFO"	0	"route"
							"SK"	"airline_4319"	"CPH"	8807.134221045242	"343"	50127	[{"day":0,"flight":"SK469","utc":"06:03:00"},{"day":0,"flight":"SK397","utc":"12:50:00"},{"day":1,"flight":"SK827","utc":"11:32:00"},{"day":1,"flight":"SK343","utc":"14:28:00"},{"day":2,"flight":"SK901","utc":"03:59:00"},{"day":3,"flight":"SK889","utc":"20:00:00"},{"day":4,"flight":"SK206","utc":"20:25:00"},{"day":4,"flight":"SK662","utc":"14:53:00"},{"day":4,"flight":"SK841","utc":"14:57:00"},{"day":5,"flight":"SK574","utc":"11:11:00"},{"day":5,"flight":"SK246","utc":"01:17:00"},{"day":5,"flight":"SK728","utc":"04:23:00"},{"day":5,"flight":"SK829","utc":"05:43:00"},{"day":5,"flight":"SK221","utc":"02:05:00"},{"day":6,"flight":"SK769","utc":"12:22:00"},{"day":6,"flight":"SK212","utc":"11:47:00"},{"day":6,"flight":"SK230","utc":"00:37:00"}]	"SFO"	0	"route"
							"SQ"	"airline_4435"	"HKG"	11128.182035009515	"77W"	50521	[{"day":0,"flight":"SQ486","utc":"21:30:00"},{"day":1,"flight":"SQ011","utc":"14:17:00"},{"day":1,"flight":"SQ469","utc":"13:30:00"},{"day":1,"flight":"SQ430","utc":"02:21:00"},{"day":2,"flight":"SQ879","utc":"10:46:00"},{"day":2,"flight":"SQ966","utc":"11:06:00"},{"day":3,"flight":"SQ547","utc":"08:26:00"},{"day":3,"flight":"SQ614","utc":"13:55:00"},{"day":3,"flight":"SQ213","utc":"17:03:00"},{"day":3,"flight":"SQ481","utc":"04:34:00"},{"day":4,"flight":"SQ074","utc":"04:06:00"},{"day":4,"flight":"SQ551","utc":"13:57:00"},{"day":4,"flight":"SQ126","utc":"07:20:00"},{"day":4,"flight":"SQ549","utc":"14:12:00"},{"day":5,"flight":"SQ022","utc":"11:07:00"},{"day":5,"flight":"SQ225","utc":"00:47:00"},{"day":5,"flight":"SQ041","utc":"22:18:00"},{"day":6,"flight":"SQ365","utc":"13:35:00"},{"day":6,"flight":"SQ462","utc":"09:16:00"},{"day":6,"flight":"SQ923","utc":"00:04:00"},{"day":6,"flight":"SQ788","utc":"05:10:00"},{"day":6,"flight":"SQ705","utc":"04:26:00"}]	"SFO"	0	"route"
							"SQ"	"airline_4435"	"ICN"	9085.308460823562	"77W"	50522	[{"day":0,"flight":"SQ158","utc":"21:14:00"},{"day":0,"flight":"SQ786","utc":"00:00:00"},{"day":1,"flight":"SQ613","utc":"05:01:00"},{"day":1,"flight":"SQ962","utc":"07:10:00"},{"day":2,"flight":"SQ785","utc":"17:13:00"},{"day":3,"flight":"SQ663","utc":"22:12:00"},{"day":4,"flight":"SQ338","utc":"13:20:00"},{"day":4,"flight":"SQ194","utc":"00:48:00"},{"day":4,"flight":"SQ268","utc":"22:15:00"},{"day":5,"flight":"SQ219","utc":"22:23:00"},{"day":5,"flight":"SQ438","utc":"12:56:00"},{"day":5,"flight":"SQ216","utc":"20:56:00"},{"day":5,"flight":"SQ634","utc":"01:43:00"},{"day":6,"flight":"SQ076","utc":"20:06:00"},{"day":6,"flight":"SQ629","utc":"14:55:00"},{"day":6,"flight":"SQ425","utc":"21:09:00"},{"day":6,"flight":"SQ308","utc":"12:41:00"}]	"SFO"	0	"route"
"SUN COUNTRY"	"United States"	"SY"	"SCX"	4356	"Sun Country Airlines"	"airline"	"SY"	"airline_4356"	"MSP"	2551.3830078440105	"73G 738"	51704	[{"day":0,"flight":"SY135","utc":"07:01:00"},{"day":0,"flight":"SY967","utc":"17:23:00"},{"day":0,"flight":"SY407","utc":"07:30:00"},{"day":1,"flight":"SY309","utc":"03:52:00"},{"day":1,"flight":"SY392","utc":"07:31:00"},{"day":1,"flight":"SY858","utc":"16:53:00"},{"day":1,"flight":"SY355","utc":"23:40:00"},{"day":2,"flight":"SY328","utc":"17:26:00"},{"day":2,"flight":"SY092","utc":"11:26:00"},{"day":2,"flight":"SY051","utc":"09:13:00"},{"day":3,"flight":"SY759","utc":"00:27:00"},{"day":4,"flight":"SY049","utc":"10:22:00"},{"day":4,"flight":"SY760","utc":"08:15:00"},{"day":4,"flight":"SY584","utc":"22:05:00"},{"day":4,"flight":"SY010","utc":"06:02:00"},{"day":4,"flight":"SY196","utc":"12:21:00"},{"day":5,"flight":"SY227","utc":"17:12:00"},{"day":5,"flight":"SY726","utc":"14:35:00"},{"day":5,"flight":"SY696","utc":"06:37:00"},{"day":5,"flight":"SY334","utc":"21:49:00"},{"day":6,"flight":"SY500","utc":"15:06:00"},{"day":6,"flight":"SY424","utc":"15:48:00"},{"day":6,"flight":"SY888","utc":"06:33:00"},{"day":6,"flight":"SY367","utc":"18:26:00"},{"day":6,"flight":"SY018","utc":"16:10:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"ABQ"	1439.2772722093166	"CRJ"	57626	[{"day":0,"flight":"UA702","utc":"18:03:00"},{"day":0,"flight":"UA677","utc":"12:14:00"},{"day":0,"flight":"UA216","utc":"04:13:00"},{"day":0,"flight":"UA018","utc":"01:39:00"},{"day":0,"flight":"UA695","utc":"19:26:00"},{"day":1,"flight":"UA967","utc":"18:51:00"},{"day":1,"flight":"UA571","utc":"14:41:00"},{"day":2,"flight":"UA874","utc":"02:31:00"},{"day":2,"flight":"UA091","utc":"20:53:00"},{"day":2,"flight":"UA437","utc":"22:04:00"},{"day":3,"flight":"UA967","utc":"23:29:00"},{"day":3,"flight":"UA645","utc":"09:48:00"},{"day":3,"flight":"UA687","utc":"23:28:00"},{"day":3,"flight":"UA757","utc":"10:43:00"},{"day":4,"flight":"UA962","utc":"07:49:00"},{"day":4,"flight":"UA504","utc":"19:17:00"},{"day":4,"flight":"UA071","utc":"04:25:00"},{"day":4,"flight":"UA553","utc":"17:39:00"},{"day":5,"flight":"UA234","utc":"03:40:00"},{"day":5,"flight":"UA851","utc":"18:43:00"},{"day":5,"flight":"UA831","utc":"00:01:00"},{"day":6,"flight":"UA621","utc":"22:35:00"},{"day":6,"flight":"UA192","utc":"20:34:00"},{"day":6,"flight":"UA782","utc":"21:06:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"ACV"	402.1851031752085	"EM2"	57627	[{"day":0,"flight":"UA268","utc":"12:49:00"},{"day":1,"flight":"UA134","utc":"16:50:00"},{"day":1,"flight":"UA046","utc":"21:44:00"},{"day":1,"flight":"UA318","utc":"18:46:00"},{"day":1,"flight":"UA966","utc":"13:04:00"},{"day":2,"flight":"UA803","utc":"02:09:00"},{"day":3,"flight":"UA641","utc":"21:57:00"},{"day":4,"flight":"UA372","utc":"12:23:00"},{"day":4,"flight":"UA436","utc":"19:41:00"},{"day":4,"flight":"UA884","utc":"08:59:00"},{"day":4,"flight":"UA388","utc":"22:53:00"},{"day":4,"flight":"UA097","utc":"06:12:00"},{"day":5,"flight":"UA850","utc":"03:54:00"},{"day":5,"flight":"UA647","utc":"00:18:00"},{"day":5,"flight":"UA662","utc":"06:51:00"},{"day":5,"flight":"UA515","utc":"02:44:00"},{"day":5,"flight":"UA753","utc":"20:16:00"},{"day":6,"flight":"UA375","utc":"04:30:00"},{"day":6,"flight":"UA741","utc":"03:24:00"},{"day":6,"flight":"UA340","utc":"16:13:00"},{"day":6,"flight":"UA016","utc":"15:44:00"},{"day":6,"flight":"UA812","utc":"09:35:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"AKL"	10508.979283399607	"772 744"	57628	[{"day":0,"flight":"UA938","utc":"20:05:00"},{"day":0,"flight":"UA261","utc":"01:31:00"},{"day":0,"flight":"UA785","utc":"21:13:00"},{"day":0,"flight":"UA122","utc":"02:17:00"},{"day":1,"flight":"UA722","utc":"23:03:00"},{"day":1,"flight":"UA364","utc":"17:49:00"},{"day":1,"flight":"UA655","utc":"22:50:00"},{"day":1,"flight":"UA197","utc":"21:15:00"},{"day":1,"flight":"UA464","utc":"14:42:00"},{"day":2,"flight":"UA213","utc":"17:59:00"},{"day":2,"flight":"UA481","utc":"23:56:00"},{"day":2,"flight":"UA142","utc":"12:11:00"},{"day":3,"flight":"UA428","utc":"08:05:00"},{"day":4,"flight":"UA450","utc":"02:17:00"},{"day":4,"flight":"UA577","utc":"08:18:00"},{"day":5,"flight":"UA357","utc":"00:48:00"},{"day":5,"flight":"UA453","utc":"17:49:00"},{"day":5,"flight":"UA172","utc":"21:50:00"},{"day":5,"flight":"UA165","utc":"05:03:00"},{"day":6,"flight":"UA815","utc":"02:34:00"},{"day":6,"flight":"UA820","utc":"04:53:00"},{"day":6,"flight":"UA380","utc":"20:40:00"},{"day":6,"flight":"UA269","utc":"11:39:00"},{"day":6,"flight":"UA079","utc":"03:12:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"ATL"	3434.7108309317646	"738"	57629	[{"day":0,"flight":"UA288","utc":"11:28:00"},{"day":0,"flight":"UA760","utc":"16:55:00"},{"day":1,"flight":"UA199","utc":"20:28:00"},{"day":1,"flight":"UA016","utc":"08:52:00"},{"day":1,"flight":"UA330","utc":"21:26:00"},{"day":2,"flight":"UA543","utc":"13:32:00"},{"day":2,"flight":"UA383","utc":"20:59:00"},{"day":3,"flight":"UA011","utc":"17:10:00"},{"day":3,"flight":"UA891","utc":"22:53:00"},{"day":3,"flight":"UA788","utc":"12:35:00"},{"day":4,"flight":"UA173","utc":"15:05:00"},{"day":4,"flight":"UA949","utc":"10:33:00"},{"day":4,"flight":"UA133","utc":"15:27:00"},{"day":4,"flight":"UA017","utc":"12:41:00"},{"day":4,"flight":"UA365","utc":"03:46:00"},{"day":5,"flight":"UA310","utc":"12:35:00"},{"day":5,"flight":"UA933","utc":"07:22:00"},{"day":6,"flight":"UA750","utc":"00:45:00"},{"day":6,"flight":"UA424","utc":"14:09:00"},{"day":6,"flight":"UA999","utc":"22:02:00"},{"day":6,"flight":"UA825","utc":"10:12:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"AUS"	2416.0035377223094	"738 320 319"	57630	[{"day":0,"flight":"UA373","utc":"04:04:00"},{"day":1,"flight":"UA808","utc":"13:27:00"},{"day":1,"flight":"UA370","utc":"01:25:00"},{"day":1,"flight":"UA136","utc":"00:11:00"},{"day":1,"flight":"UA005","utc":"23:58:00"},{"day":2,"flight":"UA741","utc":"12:43:00"},{"day":2,"flight":"UA550","utc":"10:53:00"},{"day":3,"flight":"UA152","utc":"06:02:00"},{"day":3,"flight":"UA527","utc":"07:55:00"},{"day":3,"flight":"UA771","utc":"23:52:00"},{"day":3,"flight":"UA889","utc":"10:35:00"},{"day":4,"flight":"UA099","utc":"04:24:00"},{"day":4,"flight":"UA069","utc":"20:55:00"},{"day":4,"flight":"UA439","utc":"04:45:00"},{"day":4,"flight":"UA802","utc":"22:43:00"},{"day":5,"flight":"UA775","utc":"16:13:00"},{"day":5,"flight":"UA388","utc":"02:00:00"},{"day":5,"flight":"UA825","utc":"02:10:00"},{"day":6,"flight":"UA686","utc":"07:51:00"},{"day":6,"flight":"UA139","utc":"01:25:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"BFL"	383.2999660083466	"EM2"	57631	[{"day":0,"flight":"UA213","utc":"21:54:00"},{"day":0,"flight":"UA451","utc":"01:56:00"},{"day":1,"flight":"UA933","utc":"09:18:00"},{"day":1,"flight":"UA071","utc":"14:37:00"},{"day":1,"flight":"UA413","utc":"23:22:00"},{"day":1,"flight":"UA898","utc":"03:40:00"},{"day":1,"flight":"UA039","utc":"21:11:00"},{"day":2,"flight":"UA748","utc":"01:17:00"},{"day":2,"flight":"UA127","utc":"02:02:00"},{"day":2,"flight":"UA540","utc":"07:44:00"},{"day":2,"flight":"UA398","utc":"15:46:00"},{"day":3,"flight":"UA807","utc":"03:59:00"},{"day":3,"flight":"UA669","utc":"23:32:00"},{"day":3,"flight":"UA117","utc":"03:59:00"},{"day":4,"flight":"UA996","utc":"04:53:00"},{"day":4,"flight":"UA486","utc":"14:51:00"},{"day":4,"flight":"UA038","utc":"15:24:00"},{"day":4,"flight":"UA017","utc":"20:03:00"},{"day":4,"flight":"UA364","utc":"03:06:00"},{"day":5,"flight":"UA895","utc":"23:22:00"},{"day":5,"flight":"UA148","utc":"01:40:00"},{"day":5,"flight":"UA527","utc":"11:49:00"},{"day":5,"flight":"UA929","utc":"03:38:00"},{"day":5,"flight":"UA055","utc":"18:59:00"},{"day":6,"flight":"UA031","utc":"23:51:00"},{"day":6,"flight":"UA970","utc":"23:40:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"BOI"	840.241112812261	"CRJ CR7"	57632	[{"day":0,"flight":"UA793","utc":"04:51:00"},{"day":0,"flight":"UA174","utc":"23:08:00"},{"day":1,"flight":"UA689","utc":"14:01:00"},{"day":2,"flight":"UA273","utc":"04:47:00"},{"day":2,"flight":"UA599","utc":"07:31:00"},{"day":2,"flight":"UA592","utc":"16:50:00"},{"day":2,"flight":"UA153","utc":"17:10:00"},{"day":2,"flight":"UA514","utc":"03:42:00"},{"day":3,"flight":"UA401","utc":"08:40:00"},{"day":4,"flight":"UA304","utc":"13:13:00"},{"day":4,"flight":"UA045","utc":"11:09:00"},{"day":4,"flight":"UA467","utc":"20:01:00"},{"day":4,"flight":"UA741","utc":"00:58:00"},{"day":5,"flight":"UA540","utc":"23:54:00"},{"day":5,"flight":"UA351","utc":"06:25:00"},{"day":5,"flight":"UA057","utc":"05:36:00"},{"day":5,"flight":"UA692","utc":"20:49:00"},{"day":5,"flight":"UA609","utc":"17:01:00"},{"day":6,"flight":"UA042","utc":"04:25:00"},{"day":6,"flight":"UA111","utc":"06:59:00"},{"day":6,"flight":"UA070","utc":"15:46:00"},{"day":6,"flight":"UA118","utc":"09:33:00"},{"day":6,"flight":"UA174","utc":"11:52:00"}]	"SFO"	0	"route"
"UNITED"	"United States"	"UA"	"UAL"	5209	"United Airlines"	"airline"	"UA"	"airline_5209"	"BOS"	4341.234710380178	"752 753 738 739 319 320"	57633	[{"day":0,"flight":"UA743","utc":"22:14:00"},{"day":0,"flight":"UA036","utc":"21:56:00"},{"day":1,"flight":"UA546","utc":"02:47:00"},{"day":1,"flight":"UA870","utc":"18:58:00"},{"day":2,"flight":"UA808","utc":"18:33:00"},{"day":2,"flight":"UA818","utc":"20:41:00"},{"day":2,"flight":"UA957","utc":"12:31:00"},{"day":2,"flight":"UA662","utc":"15:48:00"},{"day":3,"flight":"UA677","utc":"15:39:00"},{"day":3,"flight":"UA186","utc":"00:43:00"},{"day":4,"flight":"UA397","utc":"02:45:00"},{"day":4,"flight":"UA415","utc":"16:15:00"},{"day":4,"flight":"UA378","utc":"15:02:00"},{"day":5,"flight":"UA041","utc":"18:12:00"},{"day":5,"flight":"UA408","utc":"12:45:00"},{"day":5,"flight":"UA609","utc":"07:31:00"},{"day":5,"flight":"UA462","utc":"17:30:00"},{"day":6,"flight":"UA042","utc":"09:53:00"},{"day":6,"flight":"UA024","utc":"18:53:00"},{"day":6,"flight":"UA561","utc":"14:27:00"},{"day":6,"flight":"UA312","utc":"02:56:00"},{"day":6,"flight":"UA090","utc":"21:38:00"}]	"SFO"	0	"route"
